symbolic option
"episod = 61, Step = 5, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 61, Step = 4, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 62, Step = 18, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 62, Step = 18, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 62, Step = 4, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 62, Step = 11, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 62, Step = 3, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 63, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 63, Step = 16, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 64, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 64, Step = 8, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 65, Step = 9, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 65, Step = 9, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 66, Step = 16, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 66, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 67, Step = 10, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 67, Step = 30, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 68, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 68, Step = 43, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 69, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 69, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 70, Step = 17, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 70, Step = 17, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 70, Step = 60, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 71, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 71, Step = 5, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 72, Step = 30, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 73, Step = 14, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 73, Step = 6, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 74, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 74, Step = 8, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 75, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 75, Step = 8, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 76, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 76, Step = 29, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 77, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 77, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 78, Step = 17, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 78, Step = 17, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 78, Step = 1, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 78, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 78, Step = 601, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 79, Step = 10, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 79, Step = 14, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 80, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 80, Step = 5, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 81, Step = 22, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 81, Step = 16, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 82, Step = 15, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 82, Step = 38, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 83, Step = 21, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 83, Step = 35, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 84, Step = 20, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 84, Step = 8, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 85, Step = 23, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 85, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 86, Step = 15, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 86, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 87, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 87, Step = 5, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 88, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 88, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 88, Step = 26, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 88, Step = 18, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 88, Step = 50, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 89, Step = 18, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 89, Step = 11, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 90, Step = 10, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 90, Step = 13, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 91, Step = 20, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 91, Step = 20, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 92, Step = 20, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 92, Step = 14, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 93, Step = 27, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 93, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 94, Step = 10, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 94, Step = 3, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 95, Step = 29, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 95, Step = 4, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 96, Step = 19, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 96, Step = 6, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 97, Step = 9, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 97, Step = 15, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 98, Step = 16, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 98, Step = 9, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 99, Step = 8, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 99, Step = 20, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
